date,state,confirmed,deaths
2020-04-18,RR,222,3
2020-04-18,RS,854,24
2020-04-18,SC,975,32
2020-04-18,SE,71,5
2020-04-18,SP,13894,991
2020-04-18,TO,33,1
2020-04-19,AC,163,6
2020-04-19,AL,159,15
2020-04-19,AM,2044,182
2020-04-19,AP,416,11
2020-04-19,BA,1249,45
2020-04-19,CE,3308,189
2020-04-19,DF,860,24
2020-04-19,ES,1195,34
2020-04-19,GO,393,18
2020-04-19,MA,1320,54
2020-04-19,MG,1154,39
2020-04-19,MS,168,5
2020-04-19,MT,174,5
2020-04-19,PA,685,34
2020-04-19,PB,245,32
2020-04-19,PE,2459,216
2020-04-19,PI,158,12
2020-04-19,PR,1002,52
2020-04-19,RJ,4765,402
2020-04-19,RN,595,27
2020-04-19,RO,160,4
2020-04-19,RR,244,3
2020-04-19,RS,869,26
2020-04-19,SC,1025,35
2020-04-19,SE,86,5
2020-04-19,SP,14267,1015
2020-04-19,TO,34,1
2020-04-20,AC,176,8
2020-04-20,AL,171,18
2020-04-20,AM,2160,185
2020-04-20,AP,435,13
2020-04-20,BA,1377,47
2020-04-20,CE,3487,206
2020-04-20,DF,875,24
2020-04-20,ES,1212,34
2020-04-20,GO,403,19
2020-04-20,MA,1410,60
2020-04-20,MG,1189,41
2020-04-20,MS,171,5
2020-04-20,MT,181,6
2020-04-20,PA,902,35
2020-04-20,PB,263,33
2020-04-20,PE,2690,234
2020-04-20,PI,186,14
2020-04-20,PR,1022,53
2020-04-20,RJ,4899,422
2020-04-20,RN,608,28
2020-04-20,RO,199,4
2020-04-20,RR,247,3
2020-04-20,RS,904,27
2020-04-20,SC,1063,35
2020-04-20,SE,92,5
2020-04-20,SP,14580,1037
2020-04-20,TO,35,2
2020-04-21,AC,195,8
2020-04-21,AL,210,19
2020-04-21,AM,2270,193
2020-04-21,AP,466,13
2020-04-21,BA,1504,48
2020-04-21,CE,3716,221
2020-04-21,DF,913,24
2020-04-21,ES,1313,34
2020-04-21,GO,421,19
2020-04-21,MA,1604,66
2020-04-21,MG,1230,44
2020-04-21,MS,173,6
2020-04-21,MT,181,6
2020-04-21,PA,1026,38
2020-04-21,PB,301,39
2020-04-21,PE,2908,260
2020-04-21,PI,206,15
2020-04-21,PR,1039,55
2020-04-21,RJ,5306,461
2020-04-21,RN,646,29
2020-04-21,RO,223,5
2020-04-21,RR,280,3
2020-04-21,RS,918,27
2020-04-21,SC,1091,37
2020-04-21,SE,117,7
2020-04-21,SP,15385,1093
2020-04-21,TO,37,2
2020-04-22,AC,214,8
2020-04-22,AL,243,20
2020-04-22,AM,2479,207
2020-04-22,AP,492,14
2020-04-22,BA,1645,53
2020-04-22,CE,4116,239
2020-04-22,DF,959,25
2020-04-22,ES,1351,37
2020-04-22,GO,438,21
2020-04-22,MA,1757,76
2020-04-22,MG,1283,47
2020-04-22,MS,175,6
2020-04-22,MT,201,6
2020-04-22,PA,1195,43
2020-04-22,PB,345,40
2020-04-22,PE,3298,282
2020-04-22,PI,217,15
2020-04-22,PR,1077,60
2020-04-22,RJ,5552,490
2020-04-22,RN,708,34
2020-04-22,RO,223,5
2020-04-22,RR,297,3
2020-04-22,RS,970,28
2020-04-22,SC,1115,39
2020-04-22,SE,118,7
2020-04-22,SP,15914,1134
2020-04-22,TO,37,2
2020-04-23,AC,227,10
2020-04-23,AL,324,22
2020-04-23,AM,2888,234
2020-04-23,AP,555,16
2020-04-23,BA,1845,62
2020-04-23,CE,4702,271
2020-04-23,DF,968,26
2020-04-23,ES,1453,43
2020-04-23,GO,453,23
2020-04-23,MA,1951,88
2020-04-23,MG,1308,51
2020-04-23,MS,186,7
2020-04-23,MT,221,7
2020-04-23,PA,1267,53
2020-04-23,PB,386,44
2020-04-23,PE,3605,312
2020-04-23,PI,256,16
2020-04-23,PR,1096,62
2020-04-23,RJ,6172,530
2020-04-23,RN,754,38
2020-04-23,RO,250,5
2020-04-23,RR,304,3
2020-04-23,RS,1039,29
2020-04-23,SC,1170,42
2020-04-23,SE,135,8
2020-04-23,SP,16740,1345
2020-04-23,TO,43,2
2020-04-24,AC,234,11
2020-04-24,AL,413,27
2020-04-24,AM,3194,255
2020-04-24,AP,648,18
2020-04-24,BA,1979,67
2020-04-24,CE,5121,293
2020-04-24,DF,1012,26
2020-04-24,ES,1665,47
2020-04-24,GO,486,24
2020-04-24,MA,2105,100
2020-04-24,MG,1419,54
2020-04-24,MS,213,7
2020-04-24,MT,240,8
2020-04-24,PA,1579,86
2020-04-24,PB,447,46
2020-04-24,PE,3999,352
2020-04-24,PI,297,17
2020-04-24,PR,1133,67
2020-04-24,RJ,6282,570
2020-04-24,RN,781,40
2020-04-24,RO,290,6
2020-04-24,RR,345,3
2020-04-24,RS,1096,34
2020-04-24,SC,1209,42
2020-04-24,SE,145,8
2020-04-24,SP,17826,1512
2020-04-24,TO,50,2
2020-04-25,AC,258,11
2020-04-25,AL,501,29
2020-04-25,AM,3635,287
2020-04-25,AP,689,20
2020-04-25,BA,2116,72
2020-04-25,CE,5667,326
2020-04-25,DF,1020,27
2020-04-25,ES,1711,52
2020-04-25,GO,506,25
2020-04-25,MA,2223,112
2020-04-25,MG,1481,58
2020-04-25,MS,217,7
2020-04-25,MT,247,9
2020-04-25,PA,1745,95
2020-04-25,PB,499,49
2020-04-25,PE,4507,381
2020-04-25,PI,331,18
2020-04-25,PR,1155,71
2020-04-25,RJ,6828,615
2020-04-25,RN,825,44
2020-04-25,RO,328,7
2020-04-25,RR,401,4
2020-04-25,RS,1166,35
2020-04-25,SC,1235,42
2020-04-25,SE,154,9
2020-04-25,SP,20004,1667
2020-04-25,TO,58,2
2020-04-26,AC,279,11
2020-04-26,AL,560,32
2020-04-26,AM,3833,304
2020-04-26,AP,821,23
2020-04-26,BA,2248,74
2020-04-26,CE,6260,376
2020-04-26,DF,1125,27
2020-04-26,ES,1819,57
2020-04-26,GO,573,25
2020-04-26,MA,2410,125
2020-04-26,MG,1548,61
2020-04-26,MS,234,7
2020-04-26,MT,250,9
2020-04-26,PA,2070,114
2020-04-26,PB,543,50
2020-04-26,PE,4898,415
2020-04-26,PI,364,20
2020-04-26,PR,1171,75
2020-04-26,RJ,7111,645
2020-04-26,RN,832,45
2020-04-26,RO,364,10
2020-04-26,RR,407,4
2020-04-26,RS,1208,38
2020-04-26,SC,1337,43
2020-04-26,SE,175,9
2020-04-26,SP,20715,1700
2020-04-26,TO,67,2
2020-04-27,AC,301,14
2020-04-27,AL,643,34
2020-04-27,AM,3928,320
2020-04-27,AP,842,26
2020-04-27,BA,2356,83
2020-04-27,CE,6783,397
2020-04-27,DF,1189,28
2020-04-27,ES,1944,63
2020-04-27,GO,616,26
2020-04-27,MA,2528,145
2020-04-27,MG,1586,62
2020-04-27,MS,238,9
2020-04-27,MT,257,10
2020-04-27,PA,2219,122
2020-04-27,PB,633,53
2020-04-27,PE,5358,450
2020-04-27,PI,408,21
2020-04-27,PR,1201,77
2020-04-27,RJ,7944,677
2020-04-27,RN,857,48
2020-04-27,RO,393,10
2020-04-27,RR,425,4
2020-04-27,RS,1256,45
2020-04-27,SC,1476,44
2020-04-27,SE,211,11
2020-04-27,SP,21696,1825
2020-04-27,TO,79,2
2020-04-28,AC,317,16
2020-04-28,AL,777,36
2020-04-28,AM,4337,351
2020-04-28,AP,918,28
2020-04-28,BA,2564,93
2020-04-28,CE,6985,417
2020-04-28,DF,1230,28
2020-04-28,ES,2164,77
2020-04-28,GO,661,27
2020-04-28,MA,2804,166
2020-04-28,MG,1649,71
2020-04-28,MS,240,9
2020-04-28,MT,261,11
2020-04-28,PA,2319,132
2020-04-28,PB,698,57
2020-04-28,PE,5724,508
2020-04-28,PI,454,24
2020-04-28,PR,1286,79
2020-04-28,RJ,8504,738
2020-04-28,RN,1086,54
2020-04-28,RO,413,11
2020-04-28,RR,425,6
2020-04-28,RS,1350,49
2020-04-28,SC,1995,44
2020-04-28,SE,280,11
2020-04-28,SP,24041,2049
2020-04-28,TO,116,2
2020-04-29,AC,354,18
2020-04-29,AL,957,41
2020-04-29,AM,4801,380
2020-04-29,AP,1016,31
2020-04-29,BA,2676,100
2020-04-29,CE,7411,450
2020-04-29,DF,1313,28
2020-04-29,ES,2538,84
2020-04-29,GO,705,27
2020-04-29,MA,3190,184
2020-04-29,MG,1758,80
2020-04-29,MS,249,9
2020-04-29,MT,292,11
2020-04-29,PA,2586,156
2020-04-29,PB,814,62
2020-04-29,PE,6194,538
2020-04-29,PI,513,24
2020-04-29,PR,1364,84
2020-04-29,RJ,8869,794
2020-04-29,RN,1177,56
2020-04-29,RO,433,15
2020-04-29,RR,452,6
2020-04-29,RS,1420,51
2020-04-29,SC,2085,46
2020-04-29,SE,337,12
2020-04-29,SP,26158,2247
2020-04-29,TO,137,3
2020-04-30,AC,404,19
2020-04-30,AL,1045,47
2020-04-30,AM,5254,425
2020-04-30,AP,1080,34
2020-04-30,BA,2867,106
2020-04-30,CE,7861,492
2020-04-30,DF,1423,30
2020-04-30,ES,2688,93
2020-04-30,GO,781,29
2020-04-30,MA,3506,204
2020-04-30,MG,1827,82
2020-04-30,MS,255,9
2020-04-30,MT,297,11
2020-04-30,PA,2999,224
2020-04-30,PB,926,67
2020-04-30,PE,6876,565
2020-04-30,PI,600,24
2020-04-30,PR,1423,88
2020-04-30,RJ,9453,854
2020-04-30,RN,1297,56
2020-04-30,RO,502,16
2020-04-30,RR,519,7
2020-04-30,RS,1529,58
2020-04-30,SC,2394,48
2020-04-30,SE,453,14
2020-04-30,SP,28698,2375
2020-04-30,TO,164,3
2020-05-01,AC,487,19
2020-05-01,AL,1226,53
2020-05-01,AM,5723,476
2020-05-01,AP,1121,37
2020-05-01,BA,3140,117
2020-05-01,CE,8000,539
2020-05-01,DF,1546,31
2020-05-01,ES,2913,101
2020-05-01,GO,808,29
2020-05-01,MA,3805,224
2020-05-01,MG,1935,88
2020-05-01,MS,261,9
2020-05-01,MT,320,11
2020-05-01,PA,3359,263
2020-05-01,PB,1034,74
2020-05-01,PE,7334,603
2020-05-01,PI,665,26
2020-05-01,PR,1464,92
2020-05-01,RJ,10166,921
2020-05-01,RN,1366,59
2020-05-01,RO,585,18
2020-05-01,RR,602,8
2020-05-01,RS,1619,62
2020-05-01,SC,2104,50
2020-05-01,SE,517,14
2020-05-01,SP,30374,2511
2020-05-01,TO,191,4
2020-05-02,AC,553,22
2020-05-02,AL,1372,58
2020-05-02,AM,6062,501
2020-05-02,AP,1187,40
2020-05-02,BA,3315,123
2020-05-02,CE,8309,638
2020-05-02,DF,1605,32
2020-05-02,ES,3104,104
2020-05-02,GO,825,30
2020-05-02,MA,4040,237
2020-05-02,MG,2023,88
2020-05-02,MS,266,9
2020-05-02,MT,331,12
2020-05-02,PA,3727,306
2020-05-02,PB,1169,76
2020-05-02,PE,8145,628
2020-05-02,PI,742,28
2020-05-02,PR,1510,93
2020-05-02,RJ,10546,971
2020-05-02,RN,1392,61
2020-05-02,RO,654,23
2020-05-02,RR,668,9
2020-05-02,RS,1666,65
2020-05-02,SC,2346,52
2020-05-02,SE,601,14
2020-05-02,SP,31174,2586
2020-05-02,TO,246,4
2020-05-03,AC,658,25
2020-05-03,AL,1441,64
2020-05-03,AM,6683,548
2020-05-03,AP,1482,43
2020-05-03,BA,3566,128
2020-05-03,CE,8379,677
2020-05-03,DF,1720,33
2020-05-03,ES,3208,115
2020-05-03,GO,850,30
2020-05-03,MA,4227,249
2020-05-03,MG,2118,89
2020-05-03,MS,272,10
2020-05-03,MT,337,12
2020-05-03,PA,3920,317
2020-05-03,PB,1219,79
2020-05-03,PE,8643,652
2020-05-03,PI,784,28
2020-05-03,PR,1533,96
2020-05-03,RJ,11139,1019
2020-05-03,RN,1421,62
2020-05-03,RO,705,24
2020-05-03,RR,740,11
2020-05-03,RS,1690,67
2020-05-03,SC,2519,52
2020-05-03,SE,730,14
2020-05-03,SP,31772,2627
2020-05-03,TO,267,6
2020-05-04,AC,733,28
2020-05-04,AL,1538,72
2020-05-04,AM,7313,585
2020-05-04,AP,1733,49
2020-05-04,BA,3734,141
2020-05-04,CE,11040,712
2020-05-04,DF,1793,33
2020-05-04,ES,3351,123
2020-05-04,GO,861,30
2020-05-04,MA,4530,271
2020-05-04,MG,2347,90
2020-05-04,MS,274,10
2020-05-04,MT,344,13
2020-05-04,PA,4262,344
2020-05-04,PB,1361,85
2020-05-04,PE,8863,691
2020-05-04,PI,875,29
2020-05-04,PR,1581,97
2020-05-04,RJ,11721,1065
2020-05-04,RN,1536,68
2020-05-04,RO,756,25
2020-05-04,RR,806,11
2020-05-04,RS,1768,76
2020-05-04,SC,2623,55
2020-05-04,SE,772,17
2020-05-04,SP,32187,2654
2020-05-04,TO,303,7
2020-05-05,AC,817,29
2020-05-05,AL,1606,80
2020-05-05,AM,8109,649
2020-05-05,AP,1931,55
2020-05-05,BA,4040,146
2020-05-05,CE,11470,795
2020-05-05,DF,1837,34
2020-05-05,ES,3540,133
2020-05-05,GO,922,38
2020-05-05,MA,5028,291
2020-05-05,MG,2452,94
2020-05-05,MS,283,10
2020-05-05,MT,365,13
2020-05-05,PA,4756,375
2020-05-05,PB,1493,92
2020-05-05,PE,9325,749
2020-05-05,PI,949,30
2020-05-05,PR,1608,102
2020-05-05,RJ,12391,1123
2020-05-05,RN,1644,72
2020-05-05,RO,861,29
2020-05-05,RR,869,11
2020-05-05,RS,2019,83
2020-05-05,SC,2795,58
2020-05-05,SE,898,21
2020-05-05,SP,34053,2851
2020-05-05,TO,351,9
2020-05-06,AC,943,35
2020-05-06,AL,1703,89
2020-05-06,AM,9243,751
2020-05-06,AP,2046,56
2020-05-06,BA,4301,160
2020-05-06,CE,12310,849
2020-05-06,DF,2046,35
2020-05-06,ES,3714,146
2020-05-06,GO,1024,45
2020-05-06,MA,5389,305
2020-05-06,MG,2605,97
2020-05-06,MS,288,10
2020-05-06,MT,379,13
2020-05-06,PA,5524,410
2020-05-06,PB,1657,101
2020-05-06,PE,9881,803
2020-05-06,PI,1051,35
2020-05-06,PR,1647,104
2020-05-06,RJ,13295,1205
2020-05-06,RN,1739,76
2020-05-06,RO,943,33
2020-05-06,RR,932,13
2020-05-06,RS,2100,90
2020-05-06,SC,2917,59
2020-05-06,SE,998,23
2020-05-06,SP,37853,3045
2020-05-06,TO,423,9
2020-05-07,AC,1014,36
2020-05-07,AL,1867,98
2020-05-07,AM,10099,806
2020-05-07,AP,2199,61
2020-05-07,BA,4528,165
2020-05-07,CE,13888,903
2020-05-07,DF,2258,35
2020-05-07,ES,3988,157
2020-05-07,GO,1027,44
2020-05-07,MA,5909,330
2020-05-07,MG,2770,106
2020-05-07,MS,311,10
2020-05-07,MT,417,13
2020-05-07,PA,5935,488
2020-05-07,PB,1849,111
2020-05-07,PE,10824,845
2020-05-07,PI,1131,37
2020-05-07,PR,1678,107
2020-05-07,RJ,14156,1394
2020-05-07,RN,1821,81
2020-05-07,RO,1098,37
2020-05-07,RR,1020,14
2020-05-07,RS,2182,91
2020-05-07,SC,3082,63
2020-05-07,SE,1214,25
2020-05-07,SP,39928,3206
2020-05-07,TO,494,9
2020-05-08,AC,1177,38
2020-05-08,AL,2033,108
2020-05-08,AM,10727,874
2020-05-08,AP,2322,66
2020-05-08,BA,4819,183
2020-05-08,CE,15134,997
2020-05-08,DF,2442,37
2020-05-08,ES,4242,165
2020-05-08,GO,1053,49
2020-05-08,MA,6765,355
2020-05-08,MG,2943,111
2020-05-08,MS,326,11
2020-05-08,MT,457,14
2020-05-08,PA,6519,574
2020-05-08,PB,2031,114
2020-05-08,PE,11587,927
2020-05-08,PI,1233,38
2020-05-08,PR,1734,109
2020-05-08,RJ,15741,1503
2020-05-08,RN,1919,87
2020-05-08,RO,1222,39
2020-05-08,RR,1124,16
2020-05-08,RS,2493,95
2020-05-08,SC,3205,63
2020-05-08,SE,1438,28
2020-05-08,SP,41830,3416
2020-05-08,TO,573,9
2020-05-09,AC,1335,40
2020-05-09,AL,2172,114
2020-05-09,AM,11925,962
2020-05-09,AP,2493,69
2020-05-09,BA,5175,196
2020-05-09,CE,15879,1062
2020-05-09,DF,2576,39
2020-05-09,ES,4412,172
2020-05-09,GO,1069,49
2020-05-09,MA,7599,379
2020-05-09,MG,3123,118
2020-05-09,MS,346,11
2020-05-09,MT,502,16
2020-05-09,PA,7018,610
2020-05-09,PB,2156,124
2020-05-09,PE,12470,972
2020-05-09,PI,1278,42
2020-05-09,PR,1809,110
2020-05-09,RJ,16929,1653
2020-05-09,RN,1919,87
2020-05-09,RO,1263,41
2020-05-09,RR,1202,18
2020-05-09,RS,2542,97
2020-05-09,SC,3372,64
2020-05-09,SE,1588,33
2020-05-09,SP,44411,3608
2020-05-09,TO,688,11
2020-05-10,AC,1447,41
2020-05-10,AL,2258,126
2020-05-10,AM,12599,1004
2020-05-10,AP,2613,72
2020-05-10,BA,5559,202
2020-05-10,CE,16692,1114
2020-05-10,DF,2682,42
2020-05-10,ES,4599,181
2020-05-10,GO,1093,49
2020-05-10,MA,8144,399
2020-05-10,MG,3237,119
2020-05-10,MS,362,11
2020-05-10,MT,519,18
2020-05-10,PA,7348,672
2020-05-10,PB,2341,135
2020-05-10,PE,13275,1047
2020-05-10,PI,1332,45
2020-05-10,PR,1859,112
2020-05-10,RJ,17062,1714
2020-05-10,RN,1930,88
2020-05-10,RO,1302,43
2020-05-10,RR,1290,21
2020-05-10,RS,2576,100
2020-05-10,SC,3429,65
2020-05-10,SE,1771,34
2020-05-10,SP,45444,3709
2020-05-10,TO,747,12
2020-05-11,AC,1460,45
2020-05-11,AL,2343,138
2020-05-11,AM,12919,1035
2020-05-11,AP,2671,73
2020-05-11,BA,5808,214
2020-05-11,CE,17599,1189
2020-05-11,DF,2799,44
2020-05-11,ES,4819,196
2020-05-11,GO,1100,49
2020-05-11,MA,8526,423
2020-05-11,MG,3320,121
2020-05-11,MS,385,11
2020-05-11,MT,541,19
2020-05-11,PA,8069,812
2020-05-11,PB,2525,139
2020-05-11,PE,13768,1087
2020-05-11,PI,1443,49
2020-05-11,PR,1873,114
2020-05-11,RJ,17939,1770
2020-05-11,RN,2033,93
2020-05-11,RO,1398,47
2020-05-11,RR,1295,24
2020-05-11,RS,2808,105
2020-05-11,SC,3529,69
2020-05-11,SE,1800,37
2020-05-11,SP,46131,3743
2020-05-11,TO,828,14
2020-05-12,AC,1590,51
2020-05-12,AL,2580,150
2020-05-12,AM,14168,1098
2020-05-12,AP,2910,86
2020-05-12,BA,6205,225
2020-05-12,CE,18412,1280
2020-05-12,DF,2979,46
2020-05-12,ES,5087,212
2020-05-12,GO,1115,52
2020-05-12,MA,9112,444
2020-05-12,MG,3435,127
2020-05-12,MS,405,12
2020-05-12,MT,591,19
2020-05-12,PA,9059,914
2020-05-12,PB,2777,154
2020-05-12,PE,14309,1157
2020-05-12,PI,1612,57
2020-05-12,PR,1930,116
2020-05-12,RJ,18486,1928
2020-05-12,RN,2367,105
2020-05-12,RO,1460,50
2020-05-12,RR,1411,28
2020-05-12,RS,2917,111
2020-05-12,SC,3733,73
2020-05-12,SE,2032,37
2020-05-12,SP,47719,3949
2020-05-12,TO,932,21
2020-05-13,AC,1694,52
2020-05-13,AL,2761,164
2020-05-13,AM,15816,1160
2020-05-13,AP,3005,94
2020-05-13,BA,6549,236
2020-05-13,CE,19156,1389
2020-05-13,DF,3192,48
2020-05-13,ES,5401,233
2020-05-13,GO,1225,61
2020-05-13,MA,9801,470
2020-05-13,MG,3733,135
2020-05-13,MS,430,13
2020-05-13,MT,661,20
2020-05-13,PA,10344,1022
2020-05-13,PB,3045,157
2020-05-13,PE,14901,1224
2020-05-13,PI,1784,60
2020-05-13,PR,2023,120
2020-05-13,RJ,18728,2050
2020-05-13,RN,2537,117
2020-05-13,RO,1612,50
2020-05-13,RR,1411,29
2020-05-13,RS,2997,120
2020-05-13,SC,3828,73
2020-05-13,SE,2268,42
2020-05-13,SP,51097,4118
2020-05-13,TO,1029,23
2020-05-14,AC,1740,55
2020-05-14,AL,2972,177
2020-05-14,AM,17181,1235
2020-05-14,AP,3428,101
2020-05-14,BA,6956,262
2020-05-14,CE,21077,1413
2020-05-14,DF,3416,51
2020-05-14,ES,5813,249
2020-05-14,GO,1460,67
2020-05-14,MA,10739,496
2020-05-14,MG,3950,139
2020-05-14,MS,452,14
2020-05-14,MT,719,23
2020-05-14,PA,11479,1095
2020-05-14,PB,3361,160
2020-05-14,PE,15588,1298
2020-05-14,PI,1905,60
2020-05-14,PR,2091,122
2020-05-14,RJ,19467,2247
2020-05-14,RN,2786,122
2020-05-14,RO,1686,56
2020-05-14,RR,1500,37
2020-05-14,RS,3101,126
2020-05-14,SC,4332,78
2020-05-14,SE,2494,47
2020-05-14,SP,54286,4315
2020-05-14,TO,1179,24
2020-05-15,AC,1785,57
2020-05-15,AL,3212,187
2020-05-15,AM,18392,1331
2020-05-15,AP,3630,103
2020-05-15,BA,8130,281
2020-05-15,CE,23059,1566
2020-05-15,DF,3787,55
2020-05-15,ES,6198,260
2020-05-15,GO,1605,67
2020-05-15,MA,11592,524
2020-05-15,MG,4196,146
2020-05-15,MS,479,14
2020-05-15,MT,779,26
2020-05-15,PA,12638,1175
2020-05-15,PB,3739,170
2020-05-15,PE,16209,1381
2020-05-15,PI,2085,65
2020-05-15,PR,2167,124
2020-05-15,RJ,19987,2438
2020-05-15,RN,2786,122
2020-05-15,RO,1794,62
2020-05-15,RR,1589,40
2020-05-15,RS,3695,132
2020-05-15,SC,4562,79
2020-05-15,SE,2868,50
2020-05-15,SP,58378,4501
2020-05-15,TO,1279,27
2020-05-16,AC,1867,59
2020-05-16,AL,3593,199
2020-05-16,AM,19677,1375
2020-05-16,AP,3834,108
2020-05-16,BA,8316,286
2020-05-16,CE,23795,1614
2020-05-16,DF,4140,56
2020-05-16,ES,6595,271
2020-05-16,GO,1652,69
2020-05-16,MA,12492,549
2020-05-16,MG,4474,150
2020-05-16,MS,508,15
2020-05-16,MT,851,27
2020-05-16,PA,13464,1223
2020-05-16,PB,4063,183
2020-05-16,PE,18488,1461
2020-05-16,PI,2252,72
2020-05-16,PR,2272,126
2020-05-16,RJ,21601,2614
2020-05-16,RN,3004,136
2020-05-16,RO,1919,69
2020-05-16,RR,1706,49
2020-05-16,RS,3734,138
2020-05-16,SC,4678,81
2020-05-16,SE,3135,53
2020-05-16,SP,61183,4688
2020-05-16,TO,1382,31
2020-05-17,AC,1997,62
2020-05-17,AL,3816,210
2020-05-17,AM,20328,1413
2020-05-17,AP,3952,119
2020-05-17,BA,8444,295
2020-05-17,CE,24255,1641
2020-05-17,DF,4368,59
2020-05-17,ES,6744,285
2020-05-17,GO,1692,70
2020-05-17,MA,13238,576
2020-05-17,MG,4611,156
2020-05-17,MS,570,15
2020-05-17,MT,901,27
2020-05-17,PA,14201,1280
2020-05-17,PB,4347,194
2020-05-17,PE,19452,1516
2020-05-17,PI,2287,80
2020-05-17,PR,2316,127
2020-05-17,RJ,22238,2715
2020-05-17,RN,3138,139
2020-05-17,RO,1963,74
2020-05-17,RR,1791,51
2020-05-17,RS,3735,144
2020-05-17,SC,4776,83
2020-05-17,SE,3343,57
2020-05-17,SP,62345,4782
2020-05-17,TO,1496,32
2020-05-18,AC,2234,67
2020-05-18,AL,4031,221
2020-05-18,AM,20913,1433
2020-05-18,AP,4023,127
2020-05-18,BA,8882,312
2020-05-18,CE,26363,1748
2020-05-18,DF,4619,66
2020-05-18,ES,7157,302
2020-05-18,GO,1781,73
2020-05-18,MA,14198,604
2020-05-18,MG,4695,161
2020-05-18,MS,613,16
2020-05-18,MT,937,29
2020-05-18,PA,15467,1392
2020-05-18,PB,4786,207
2020-05-18,PE,20094,1640
2020-05-18,PI,2440,85
2020-05-18,PR,2390,130
2020-05-18,RJ,26665,2852
2020-05-18,RN,3483,160
2020-05-18,RO,2043,83
2020-05-18,RR,1882,60
2020-05-18,RS,3750,151
2020-05-18,SC,5175,85
2020-05-18,SE,3566,59
2020-05-18,SP,63066,4823
2020-05-18,TO,1646,38
2020-05-19,AC,2482,73
2020-05-19,AL,4319,235
2020-05-19,AM,22132,1491
2020-05-19,AP,4310,136
2020-05-19,BA,11014,326
2020-05-19,CE,28112,1856
2020-05-19,DF,4853,72
2020-05-19,ES,7693,325
2020-05-19,GO,1880,73
2020-05-19,MA,15114,634
2020-05-19,MG,4977,167
2020-05-19,MS,642,16
2020-05-19,MT,995,32
2020-05-19,PA,17177,1554
2020-05-19,PB,5300,219
2020-05-19,PE,21242,1741
2020-05-19,PI,2637,87
2020-05-19,PR,2519,133
2020-05-19,RJ,27805,3079
2020-05-19,RN,3796,170
2020-05-19,RO,2413,88
2020-05-19,RR,1988,64
2020-05-19,RS,3798,160
2020-05-19,SC,5413,91
2020-05-19,SE,3967,63
2020-05-19,SP,65995,5147
2020-05-19,TO,1809,42
2020-05-20,AC,2817,76
2020-05-20,AL,4437,251
2020-05-20,AM,23704,1561
2020-05-20,AP,4549,142
2020-05-20,BA,11198,362
2020-05-20,CE,30560,1900
2020-05-20,DF,5271,78
2020-05-20,ES,8495,346
2020-05-20,GO,2049,78
2020-05-20,MA,16058,663
2020-05-20,MG,5286,177
2020-05-20,MS,693,17
2020-05-20,MT,1069,32
2020-05-20,PA,18929,1778
2020-05-20,PB,5838,230
2020-05-20,PE,22560,1834
2020-05-20,PI,2852,91
2020-05-20,PR,2656,140
2020-05-20,RJ,30372,3237
2020-05-20,RN,4060,178
2020-05-20,RO,2499,90
2020-05-20,RR,2067,64
2020-05-20,RS,4973,161
2020-05-20,SC,5499,94
2020-05-20,SE,4277,69
2020-05-20,SP,69859,5363
2020-05-20,TO,1976,47
2020-05-21,AC,3103,78
2020-05-21,AL,4916,262
2020-05-21,AM,25367,1620
2020-05-21,AP,5188,151
2020-05-21,BA,11942,376
2020-05-21,CE,31413,2161
2020-05-21,DF,5542,84
2020-05-21,ES,8878,363
2020-05-21,GO,2155,85
2020-05-21,MA,17212,693
2020-05-21,MG,5596,191
2020-05-21,MS,746,17
2020-05-21,MT,1172,34
2020-05-21,PA,20532,1893
2020-05-21,PB,6238,245
2020-05-21,PE,23911,1925
2020-05-21,PI,3074,93
2020-05-21,PR,2855,144
2020-05-21,RJ,32089,3412
2020-05-21,RN,4251,181
2020-05-21,RO,2659,101
2020-05-21,RR,2146,72
2020-05-21,RS,5473,166
2020-05-21,SC,5610,98
2020-05-21,SE,4734,76
2020-05-21,SP,73739,5558
2020-05-21,TO,2205,49
2020-05-22,AC,3343,80
2020-05-22,AL,5302,280
2020-05-22,AM,27038,1669
2020-05-22,AP,5655,157
2020-05-22,BA,12558,399
2020-05-22,CE,34573,2251
2020-05-22,DF,5948,90
2020-05-22,ES,9520,397
2020-05-22,GO,2344,95
2020-05-22,MA,18767,722
2020-05-22,MG,5995,201
2020-05-22,MS,805,17
2020-05-22,MT,1247,37
2020-05-22,PA,22697,2003
2020-05-22,PB,6882,248
2020-05-22,PE,25760,2057
2020-05-22,PI,3258,99
2020-05-22,PR,2985,149
2020-05-22,RJ,33589,3657
2020-05-22,RN,4599,184
2020-05-22,RO,2774,106
2020-05-22,RR,2306,83
2020-05-22,RS,5918,172
2020-05-22,SC,6458,100
2020-05-22,SE,4922,82
2020-05-22,SP,76871,5773
2020-05-22,TO,2430,51
2020-05-23,AC,3867,87
2020-05-23,AL,5630,301
2020-05-23,AM,28802,1744
2020-05-23,AP,6091,162
2020-05-23,BA,13001,413
2020-05-23,CE,35122,2308
2020-05-23,DF,6251,95
2020-05-23,ES,9918,417
2020-05-23,GO,2435,95
2020-05-23,MA,21191,754
2020-05-23,MG,6338,217
2020-05-23,MS,858,17
2020-05-23,MT,1352,37
2020-05-23,PA,24125,2150
2020-05-23,PB,7508,258
